"DATE","PLAYER_FULL_NAME","Cluster","season","minutes"
2019-12-14,"Kendrick Nunn",13,2019,37.67
2019-12-16,"Kendrick Nunn",13,2019,28.47
2019-12-18,"Kendrick Nunn",13,2019,41.23
2019-12-20,"Kendrick Nunn",13,2019,23.63
2019-12-23,"Kendrick Nunn",13,2019,29.17
2019-12-27,"Kendrick Nunn",13,2019,28.27
2019-12-28,"Kendrick Nunn",13,2019,22.37
2019-12-30,"Kendrick Nunn",13,2019,33.75
2020-01-02,"Kendrick Nunn",13,2019,38.13
2020-01-03,"Kendrick Nunn",13,2019,23.32
2020-01-05,"Kendrick Nunn",13,2019,27.52
2020-01-08,"Kendrick Nunn",13,2019,23.33
2020-01-10,"Kendrick Nunn",13,2019,22.88
2020-01-12,"Kendrick Nunn",13,2019,31.22
2020-01-15,"Kendrick Nunn",13,2019,31.4166666666667
2020-01-17,"Kendrick Nunn",13,2019,30.73
2020-01-19,"Kendrick Nunn",13,2019,36.32
2020-01-20,"Kendrick Nunn",13,2019,43.17
2020-01-22,"Kendrick Nunn",13,2019,25.72
2020-02-01,"Kendrick Nunn",13,2019,16.52
2020-02-03,"Kendrick Nunn",13,2019,24.03
2020-02-05,"Kendrick Nunn",13,2019,35.08
2020-02-07,"Kendrick Nunn",13,2019,33.72
2020-02-09,"Kendrick Nunn",13,2019,27.37
2020-02-10,"Kendrick Nunn",13,2019,23.15
2020-02-12,"Kendrick Nunn",13,2019,26.27
2020-02-20,"Kendrick Nunn",13,2019,23.47
2020-02-22,"Kendrick Nunn",13,2019,34.73
2020-02-24,"Kendrick Nunn",13,2019,34.28
2020-02-26,"Kendrick Nunn",13,2019,31.1
2020-02-28,"Kendrick Nunn",13,2019,21.55
2020-02-29,"Kendrick Nunn",13,2019,35.48
2020-03-02,"Kendrick Nunn",13,2019,33.3
2020-03-04,"Kendrick Nunn",13,2019,22.83
2020-03-06,"Kendrick Nunn",13,2019,17.38
2020-03-08,"Kendrick Nunn",13,2019,29.35
2020-02-09,"Kevin Huerter",13,2019,47.65
2020-02-10,"Kevin Huerter",13,2019,34.83
2020-02-12,"Kevin Huerter",13,2019,30.32
2020-02-20,"Kevin Huerter",13,2019,40.28
2020-02-22,"Kevin Huerter",13,2019,38.58
2020-02-24,"Kevin Huerter",13,2019,38.08
2020-02-26,"Kevin Huerter",13,2019,27.82
2020-02-28,"Kevin Huerter",13,2019,33.17
2020-02-29,"Kevin Huerter",13,2019,35.02
2020-03-02,"Kevin Huerter",13,2019,32.8
2020-03-06,"Kevin Huerter",13,2019,38.17
2020-03-07,"Kevin Huerter",13,2019,36.55
2020-03-09,"Kevin Huerter",13,2019,46.17
2020-03-11,"Kevin Huerter",13,2019,29.73
2019-10-24,"Khris Middleton",13,2019,33.33
2019-10-26,"Khris Middleton",13,2019,37.37
2019-10-28,"Khris Middleton",13,2019,28.68
2019-10-30,"Khris Middleton",13,2019,33.88
2019-11-01,"Khris Middleton",13,2019,20.38
2019-11-02,"Khris Middleton",13,2019,33.7
2019-11-04,"Khris Middleton",13,2019,27.05
2019-11-06,"Khris Middleton",13,2019,33.05
2019-11-08,"Khris Middleton",13,2019,37.52
2019-11-10,"Khris Middleton",13,2019,22.52
2019-11-27,"Khris Middleton",13,2019,19.53
2019-11-29,"Khris Middleton",13,2019,23.28
2019-11-30,"Khris Middleton",13,2019,16.1
2019-12-02,"Khris Middleton",13,2019,17.67
2019-12-04,"Khris Middleton",13,2019,25.48
2019-12-06,"Khris Middleton",13,2019,25.48
2019-12-09,"Khris Middleton",13,2019,29.25
2019-12-11,"Khris Middleton",13,2019,30.83
2019-12-13,"Khris Middleton",13,2019,35.05
2019-12-14,"Khris Middleton",13,2019,22.67
2019-12-16,"Khris Middleton",13,2019,28.43
2019-12-19,"Khris Middleton",13,2019,29
2019-12-21,"Khris Middleton",13,2019,23.5
2019-12-22,"Khris Middleton",13,2019,29.73
2019-12-25,"Khris Middleton",13,2019,33
2019-12-27,"Khris Middleton",13,2019,25.32
2019-12-28,"Khris Middleton",13,2019,33
2019-12-30,"Khris Middleton",13,2019,31.62
2020-01-01,"Khris Middleton",13,2019,32.5
2020-01-04,"Khris Middleton",13,2019,31.17
2020-01-06,"Khris Middleton",13,2019,29.73
2020-01-08,"Khris Middleton",13,2019,33
2020-01-10,"Khris Middleton",13,2019,28.88
2020-01-11,"Khris Middleton",13,2019,28.12
2020-01-14,"Khris Middleton",13,2019,20.92
2020-01-16,"Khris Middleton",13,2019,30.87
2020-01-18,"Khris Middleton",13,2019,29.02
2020-01-20,"Khris Middleton",13,2019,30.53
2020-01-24,"Khris Middleton",13,2019,34.65
2020-01-28,"Khris Middleton",13,2019,35.85
2020-01-31,"Khris Middleton",13,2019,36.5
2020-02-02,"Khris Middleton",13,2019,32.9
2020-02-04,"Khris Middleton",13,2019,33.47
2020-02-06,"Khris Middleton",13,2019,35.3
2020-02-08,"Khris Middleton",13,2019,31.68
2020-02-20,"Khris Middleton",13,2019,32.42
2020-02-22,"Khris Middleton",13,2019,30.77
2019-11-01,"Kyle Kuzma",13,2019,18.73
2019-11-03,"Kyle Kuzma",13,2019,15.98
2019-10-25,"Lonzo Ball",13,2019,33.22
2020-02-05,"Lou Williams",13,2019,28.05
2020-02-08,"Lou Williams",13,2019,26.15
2020-02-09,"Lou Williams",13,2019,26.15
2020-02-11,"Lou Williams",13,2019,35.57
2020-02-13,"Lou Williams",13,2019,44.18
2020-02-22,"Lou Williams",13,2019,30.85
2020-02-24,"Lou Williams",13,2019,21.73
2020-02-26,"Lou Williams",13,2019,21.97
2020-02-28,"Lou Williams",13,2019,22.13
2020-03-01,"Lou Williams",13,2019,28.13
2020-03-03,"Lou Williams",13,2019,22.6
2020-03-05,"Lou Williams",13,2019,19.82
2020-03-08,"Lou Williams",13,2019,28.18
2020-08-04,"Lou Williams",13,2019,20.8
2020-08-06,"Lou Williams",13,2019,20.3
2020-08-08,"Lou Williams",13,2019,17.8
2020-08-09,"Lou Williams",13,2019,23.03
2020-08-12,"Lou Williams",13,2019,24.65
2020-08-17,"Lou Williams",13,2019,31.28
2020-08-19,"Lou Williams",13,2019,31.88
2020-08-21,"Lou Williams",13,2019,26.4
2020-08-23,"Lou Williams",13,2019,34.45
2020-08-25,"Lou Williams",13,2019,21.6
2020-08-30,"Lou Williams",13,2019,16.95
2019-11-06,"Luke Kennard",13,2019,32.32
2019-11-08,"Luke Kennard",13,2019,41.3
2019-11-11,"Luke Kennard",13,2019,39.72
2019-11-12,"Luke Kennard",13,2019,37.95
2019-11-15,"Luke Kennard",13,2019,37.48
2019-11-20,"Luke Kennard",13,2019,38.43
2019-11-22,"Luke Kennard",13,2019,31.22
2019-11-23,"Luke Kennard",13,2019,30.62
2019-11-25,"Luke Kennard",13,2019,34.07
2019-11-27,"Luke Kennard",13,2019,34.97
2019-11-29,"Luke Kennard",13,2019,33.32
2019-12-01,"Luke Kennard",13,2019,30.83
2019-12-03,"Luke Kennard",13,2019,22.07
2019-12-06,"Luke Kennard",13,2019,31.93
2019-12-09,"Luke Kennard",13,2019,25
2019-12-12,"Luke Kennard",13,2019,33.65
2019-12-14,"Luke Kennard",13,2019,34.38
2019-12-16,"Luke Kennard",13,2019,36.72
2019-12-18,"Luke Kennard",13,2019,31.88
2019-12-21,"Luke Kennard",13,2019,31.42
2019-10-23,"Malcolm Brogdon",13,2019,35.85
2019-10-26,"Malcolm Brogdon",13,2019,34.55
2019-10-28,"Malcolm Brogdon",13,2019,34.65
2019-10-30,"Malcolm Brogdon",13,2019,32.47
2020-01-22,"Malcolm Brogdon",13,2019,15.87
2020-01-29,"Malcolm Brogdon",13,2019,35.88
2020-02-07,"Malcolm Brogdon",13,2019,36.08
2020-02-08,"Malcolm Brogdon",13,2019,30.6
2020-02-10,"Malcolm Brogdon",13,2019,31.62
2020-02-12,"Malcolm Brogdon",13,2019,35.45
2020-02-21,"Malcolm Brogdon",13,2019,34.03
2020-02-23,"Malcolm Brogdon",13,2019,30.73
2020-03-04,"Malcolm Brogdon",13,2019,10.85
2020-08-08,"Malcolm Brogdon",13,2019,39.22
2020-08-10,"Malcolm Brogdon",13,2019,29.12
2020-08-14,"Malcolm Brogdon",13,2019,24.52
2020-08-18,"Malcolm Brogdon",13,2019,39.27
2020-08-20,"Malcolm Brogdon",13,2019,37.8
2020-08-22,"Malcolm Brogdon",13,2019,42.9
2020-08-24,"Malcolm Brogdon",13,2019,39.8
2019-10-26,"Marcus Morris Sr.",13,2019,28.68
2019-10-28,"Marcus Morris Sr.",13,2019,31.22
2019-10-30,"Marcus Morris Sr.",13,2019,31.33
2020-01-22,"Marcus Morris Sr.",13,2019,37.38
2020-01-24,"Marcus Morris Sr.",13,2019,36.87
2020-01-29,"Marcus Morris Sr.",13,2019,26.15
2020-02-01,"Marcus Morris Sr.",13,2019,34.57
2020-02-03,"Marcus Morris Sr.",13,2019,36.37
2020-02-09,"Marcus Morris Sr.",13,2019,21.85
2020-02-11,"Marcus Morris Sr.",13,2019,35.37
2020-02-13,"Marcus Morris Sr.",13,2019,41.93
2020-02-22,"Marcus Morris Sr.",13,2019,31.68
2020-02-24,"Marcus Morris Sr.",13,2019,24.32
2020-02-26,"Marcus Morris Sr.",13,2019,29.7
2020-02-28,"Marcus Morris Sr.",13,2019,25.37
2020-03-01,"Marcus Morris Sr.",13,2019,27.3
2020-03-03,"Marcus Morris Sr.",13,2019,29.85
2020-03-05,"Marcus Morris Sr.",13,2019,21.73
2020-03-08,"Marcus Morris Sr.",13,2019,29.13
2020-03-10,"Marcus Morris Sr.",13,2019,22.23
2020-07-30,"Marcus Morris Sr.",13,2019,18.67
2019-10-28,"Mike Conley",13,2019,20.17
2019-10-30,"Mike Conley",13,2019,32
2019-11-01,"Mike Conley",13,2019,33.1
2019-11-06,"Mike Conley",13,2019,34.27
2019-11-08,"Mike Conley",13,2019,31.7
2019-11-11,"Mike Conley",13,2019,31.22
2019-11-12,"Mike Conley",13,2019,30.05
2019-11-15,"Mike Conley",13,2019,35.02
2019-11-18,"Mike Conley",13,2019,34.12
2019-11-20,"Mike Conley",13,2019,30.85
2019-11-22,"Mike Conley",13,2019,30.87
2019-11-23,"Mike Conley",13,2019,29.95
2019-11-25,"Mike Conley",13,2019,28.83
2019-11-27,"Mike Conley",13,2019,28.05
2019-11-29,"Mike Conley",13,2019,31.68
2019-12-01,"Mike Conley",13,2019,25.1
2019-12-02,"Mike Conley",13,2019,23.32
2019-12-17,"Mike Conley",13,2019,19.27
2020-01-18,"Mike Conley",13,2019,15.23
2020-01-20,"Mike Conley",13,2019,17.93
2020-01-22,"Mike Conley",13,2019,18.5
2020-01-25,"Mike Conley",13,2019,19.47
2020-03-07,"Mike Conley",13,2019,30.4
2020-03-09,"Mike Conley",13,2019,34.17
2020-07-30,"Mike Conley",13,2019,33.95
2020-08-01,"Mike Conley",13,2019,29.58
2020-08-03,"Mike Conley",13,2019,34.33
2020-08-05,"Mike Conley",13,2019,34.05
2020-08-08,"Mike Conley",13,2019,44.18
2020-08-10,"Mike Conley",13,2019,16
2020-08-21,"Mike Conley",13,2019,24.55
2020-08-23,"Mike Conley",13,2019,31.75
2020-08-25,"Mike Conley",13,2019,34.52
2020-08-30,"Mike Conley",13,2019,34.13
2019-12-16,"Norman Powell",13,2019,35.52
2019-12-18,"Norman Powell",13,2019,33.08
2020-01-12,"Norman Powell",13,2019,31.28
2020-01-15,"Norman Powell",13,2019,26.5833333333333
2020-01-17,"Norman Powell",13,2019,29.83
2020-01-18,"Norman Powell",13,2019,24.52
2020-01-20,"Norman Powell",13,2019,25.28
2020-01-22,"Norman Powell",13,2019,28.28
2020-01-24,"Norman Powell",13,2019,25.25
2020-01-26,"Norman Powell",13,2019,22.58
2020-01-28,"Norman Powell",13,2019,23.8666666666667
2020-01-30,"Norman Powell",13,2019,25.52
2020-01-31,"Norman Powell",13,2019,28.85
2020-02-28,"Norman Powell",13,2019,36.42
2020-03-01,"Norman Powell",13,2019,40.1
2020-03-03,"Norman Powell",13,2019,38.48
2020-03-05,"Norman Powell",13,2019,38.07
2020-03-08,"Norman Powell",13,2019,42.78
2020-03-09,"Norman Powell",13,2019,1.58
2020-08-01,"Norman Powell",13,2019,24.17
2020-08-03,"Norman Powell",13,2019,29.17
2020-08-05,"Norman Powell",13,2019,21.62
2020-08-07,"Norman Powell",13,2019,29.32
2020-08-09,"Norman Powell",13,2019,29.57
2020-08-10,"Norman Powell",13,2019,26.55
2020-08-12,"Norman Powell",13,2019,26.48
2020-08-14,"Norman Powell",13,2019,22.8
2020-08-17,"Norman Powell",13,2019,16.98
2020-08-19,"Norman Powell",13,2019,32.25
2020-08-21,"Norman Powell",13,2019,22.65
2020-08-23,"Norman Powell",13,2019,24.33
2020-08-30,"Norman Powell",13,2019,26.72
2019-10-23,"Otto Porter Jr.",13,2019,27.72
2019-10-26,"P.J. Tucker",13,2019,38.27
2020-02-26,"Paul George",13,2019,28.4
2020-02-28,"Paul George",13,2019,25
2020-03-01,"Paul George",13,2019,30.05
2020-03-03,"Paul George",13,2019,27.22
2020-03-05,"Paul George",13,2019,29.52
2020-03-08,"Paul George",13,2019,36.9
2020-03-10,"Paul George",13,2019,22.63
2020-07-30,"Paul George",13,2019,34.43
2020-08-01,"Paul George",13,2019,25.75
2020-08-04,"Paul George",13,2019,35.93
2020-08-06,"Paul George",13,2019,36.75
2020-08-08,"Paul George",13,2019,28.03
2020-08-12,"Paul George",13,2019,36.1
2020-08-17,"Paul George",13,2019,37.45
2020-08-19,"Paul George",13,2019,31.58
2020-08-21,"Paul George",13,2019,37.75
2020-08-23,"Paul George",13,2019,45.12
2020-08-25,"Paul George",13,2019,24.92
2020-08-30,"Paul George",13,2019,39.87
2019-10-23,"Reggie Jackson",13,2019,20.35
2019-10-24,"Reggie Jackson",13,2019,15.42
2020-01-31,"Reggie Jackson",13,2019,30.25
2020-02-02,"Reggie Jackson",13,2019,34.15
2020-02-03,"Reggie Jackson",13,2019,24.38
2020-02-05,"Reggie Jackson",13,2019,34.15
2020-02-07,"Reggie Jackson",13,2019,32.73
2020-02-08,"Reggie Jackson",13,2019,31.38
2020-02-10,"Reggie Jackson",13,2019,28.37
2020-02-12,"Reggie Jackson",13,2019,35.93
2020-02-22,"Reggie Jackson",13,2019,22.5
2020-02-24,"Reggie Jackson",13,2019,22.12
2020-02-26,"Reggie Jackson",13,2019,16.3
2020-02-28,"Reggie Jackson",13,2019,18.53
2020-03-01,"Reggie Jackson",13,2019,19.47
2020-03-03,"Reggie Jackson",13,2019,24.98
2020-03-05,"Reggie Jackson",13,2019,17.55
2020-03-08,"Reggie Jackson",13,2019,14.43
2020-03-10,"Reggie Jackson",13,2019,19.2
2020-07-30,"Reggie Jackson",13,2019,34.02
2020-08-01,"Reggie Jackson",13,2019,20.13
2020-08-04,"Reggie Jackson",13,2019,23.53
2020-03-04,"RJ Barrett",13,2019,29.67
2020-03-06,"RJ Barrett",13,2019,29.4
2020-03-08,"RJ Barrett",13,2019,25.5
2020-03-10,"RJ Barrett",13,2019,29.62
2020-03-11,"RJ Barrett",13,2019,39.38
2019-10-30,"Shai Gilgeous-Alexander",13,2019,35.78
2019-11-02,"Shai Gilgeous-Alexander",13,2019,35.5
2019-11-09,"Shai Gilgeous-Alexander",13,2019,36.55
2019-11-10,"Shai Gilgeous-Alexander",13,2019,36.8
2019-11-12,"Shai Gilgeous-Alexander",13,2019,28.22
2019-11-15,"Shai Gilgeous-Alexander",13,2019,40.42
2019-11-18,"Shai Gilgeous-Alexander",13,2019,30.62
2019-11-19,"Shai Gilgeous-Alexander",13,2019,36.15
2019-11-22,"Shai Gilgeous-Alexander",13,2019,36.08
2019-11-25,"Shai Gilgeous-Alexander",13,2019,31.5
2019-11-27,"Shai Gilgeous-Alexander",13,2019,29.67
2019-11-29,"Shai Gilgeous-Alexander",13,2019,33.25
2019-12-01,"Shai Gilgeous-Alexander",13,2019,33.07
2019-12-04,"Shai Gilgeous-Alexander",13,2019,36.37
2019-12-06,"Shai Gilgeous-Alexander",13,2019,41.53
2019-12-08,"Shai Gilgeous-Alexander",13,2019,38.25
2019-12-09,"Shai Gilgeous-Alexander",13,2019,33.47
2019-12-11,"Shai Gilgeous-Alexander",13,2019,35.55
2019-12-14,"Shai Gilgeous-Alexander",13,2019,37.73
2019-12-16,"Shai Gilgeous-Alexander",13,2019,34.4
2019-12-18,"Shai Gilgeous-Alexander",13,2019,38.7
2019-12-20,"Shai Gilgeous-Alexander",13,2019,36.1
2019-12-22,"Shai Gilgeous-Alexander",13,2019,34.48
2019-12-26,"Shai Gilgeous-Alexander",13,2019,37.13
2019-12-27,"Shai Gilgeous-Alexander",13,2019,36.02
2019-12-29,"Shai Gilgeous-Alexander",13,2019,38.77
2019-12-31,"Shai Gilgeous-Alexander",13,2019,35.18
2019-10-23,"Spencer Dinwiddie",13,2019,18.55
2019-10-25,"Spencer Dinwiddie",13,2019,26.87
2019-10-27,"Spencer Dinwiddie",13,2019,29.7
2019-10-30,"Spencer Dinwiddie",13,2019,26.7
2019-11-01,"Spencer Dinwiddie",13,2019,19.8
2019-11-02,"Spencer Dinwiddie",13,2019,25.42
2019-11-04,"Spencer Dinwiddie",13,2019,20.73
2019-11-08,"Spencer Dinwiddie",13,2019,34.63
2019-11-10,"Spencer Dinwiddie",13,2019,25.9
2019-11-12,"Spencer Dinwiddie",13,2019,23.73
2019-11-14,"Spencer Dinwiddie",13,2019,34.7
2019-11-16,"Spencer Dinwiddie",13,2019,30.22
2019-11-18,"Spencer Dinwiddie",13,2019,33.43
2019-11-20,"Spencer Dinwiddie",13,2019,36.83
2019-11-22,"Spencer Dinwiddie",13,2019,27.68
2019-11-24,"Spencer Dinwiddie",13,2019,35.05
2019-11-25,"Spencer Dinwiddie",13,2019,33.37
2019-11-27,"Spencer Dinwiddie",13,2019,29.45
2019-11-29,"Spencer Dinwiddie",13,2019,35.1
2019-11-27,"T.J. Warren",13,2019,32.58
2019-11-29,"T.J. Warren",13,2019,34.97
2019-11-30,"T.J. Warren",13,2019,32.03
2019-12-02,"T.J. Warren",13,2019,24.75
2019-12-04,"T.J. Warren",13,2019,35.37
2019-12-06,"T.J. Warren",13,2019,29.98
2019-12-07,"T.J. Warren",13,2019,38.02
2019-12-09,"T.J. Warren",13,2019,28.58
2019-12-11,"T.J. Warren",13,2019,29.65
2019-12-13,"T.J. Warren",13,2019,31.1
2019-12-15,"T.J. Warren",13,2019,26.3
2019-12-17,"T.J. Warren",13,2019,32.88
2019-12-20,"T.J. Warren",13,2019,29
2019-12-22,"T.J. Warren",13,2019,26.25
2019-12-23,"T.J. Warren",13,2019,41.32
2019-12-27,"T.J. Warren",13,2019,30.97
2019-12-28,"T.J. Warren",13,2019,29.02
2019-12-31,"T.J. Warren",13,2019,30.03
2020-01-02,"T.J. Warren",13,2019,37.63
2020-01-04,"T.J. Warren",13,2019,34.77
2020-01-06,"T.J. Warren",13,2019,33.77
2020-01-08,"T.J. Warren",13,2019,23.32
2020-01-10,"T.J. Warren",13,2019,29.57
2020-01-13,"T.J. Warren",13,2019,37.23
2020-01-15,"T.J. Warren",13,2019,31.0166666666667
2020-01-17,"T.J. Warren",13,2019,33.55
2020-01-19,"T.J. Warren",13,2019,33.33
2020-01-20,"T.J. Warren",13,2019,23.92
2020-01-22,"T.J. Warren",13,2019,30.33
2020-01-24,"T.J. Warren",13,2019,35.17
2020-01-26,"T.J. Warren",13,2019,29.12
2020-01-29,"T.J. Warren",13,2019,41.03
2020-02-01,"T.J. Warren",13,2019,23.27
2020-02-08,"T.J. Warren",13,2019,35.27
2020-02-10,"T.J. Warren",13,2019,27.62
2020-02-12,"T.J. Warren",13,2019,38.87
2020-02-21,"T.J. Warren",13,2019,36.6
2020-02-23,"T.J. Warren",13,2019,28.75
2020-02-25,"T.J. Warren",13,2019,27.33
2020-02-27,"T.J. Warren",13,2019,38
2020-03-02,"T.J. Warren",13,2019,39.5
2019-11-02,"Taurean Prince",13,2019,33.05
2019-11-04,"Taurean Prince",13,2019,37.8
2019-11-08,"Taurean Prince",13,2019,21.32
2019-11-10,"Taurean Prince",13,2019,16.75
2019-11-14,"Taurean Prince",13,2019,27.08
2019-11-22,"Taurean Prince",13,2019,25.22
2019-11-25,"Taurean Prince",13,2019,33.33
2019-11-27,"Taurean Prince",13,2019,28.52
2019-11-29,"Taurean Prince",13,2019,33.25
2019-12-01,"Taurean Prince",13,2019,31.57
2019-12-04,"Taurean Prince",13,2019,31.23
2019-12-06,"Taurean Prince",13,2019,31.98
2019-12-08,"Taurean Prince",13,2019,32.65
2019-12-11,"Taurean Prince",13,2019,34.35
2019-12-14,"Taurean Prince",13,2019,30.05
2019-12-15,"Taurean Prince",13,2019,25.02
2019-12-17,"Taurean Prince",13,2019,35.08
2019-12-19,"Taurean Prince",13,2019,30.53
2019-12-21,"Taurean Prince",13,2019,30.3
2019-12-26,"Taurean Prince",13,2019,27.98
2019-12-30,"Taurean Prince",13,2019,34.82
2020-01-02,"Taurean Prince",13,2019,27.95
2020-01-04,"Taurean Prince",13,2019,28.27
2019-10-23,"Terrence Ross",13,2019,19.47
2019-11-05,"Terry Rozier",13,2019,43.4
2019-11-07,"Terry Rozier",13,2019,26.35
2019-11-09,"Terry Rozier",13,2019,35.45
2019-11-10,"Terry Rozier",13,2019,22.35
2019-11-13,"Terry Rozier",13,2019,36.65
2019-11-15,"Terry Rozier",13,2019,32.67
2019-11-16,"Terry Rozier",13,2019,35.98
2019-11-18,"Terry Rozier",13,2019,26.38
2019-11-20,"Terry Rozier",13,2019,32.52
2019-11-22,"Terry Rozier",13,2019,34.15
2019-11-23,"Terry Rozier",13,2019,34.38
2019-11-25,"Terry Rozier",13,2019,32.35
2019-11-27,"Terry Rozier",13,2019,34.47
2019-11-29,"Terry Rozier",13,2019,34.88
2019-11-30,"Terry Rozier",13,2019,30.3
2019-12-02,"Terry Rozier",13,2019,33.82
2019-12-04,"Terry Rozier",13,2019,35.65
2019-12-06,"Terry Rozier",13,2019,35.58
2019-12-08,"Terry Rozier",13,2019,34.72
2019-12-10,"Terry Rozier",13,2019,37.75
2019-12-11,"Terry Rozier",13,2019,34.95
2019-12-13,"Terry Rozier",13,2019,36.2
2019-12-15,"Terry Rozier",13,2019,25.27
2019-12-17,"Terry Rozier",13,2019,32.95
2019-12-18,"Terry Rozier",13,2019,37.5
2019-12-21,"Terry Rozier",13,2019,36.22
2019-12-22,"Terry Rozier",13,2019,38.05
2019-12-27,"Terry Rozier",13,2019,36
2019-12-29,"Terry Rozier",13,2019,37.13
2019-12-31,"Terry Rozier",13,2019,34.28
2020-01-02,"Terry Rozier",13,2019,38.62
2020-01-04,"Terry Rozier",13,2019,41.62
2020-01-06,"Terry Rozier",13,2019,39.62
2020-01-08,"Terry Rozier",13,2019,45.65
2020-01-10,"Terry Rozier",13,2019,31.25
2020-01-12,"Terry Rozier",13,2019,28.25
2020-01-13,"Terry Rozier",13,2019,38.63
2020-01-15,"Terry Rozier",13,2019,36.1333333333333
2020-01-20,"Terry Rozier",13,2019,30.72
2020-01-24,"Terry Rozier",13,2019,37.22
2020-01-28,"Terry Rozier",13,2019,34.4666666666667
2020-01-30,"Terry Rozier",13,2019,37.25
2020-02-01,"Terry Rozier",13,2019,34.97
2020-02-03,"Terry Rozier",13,2019,35.22
2020-02-04,"Terry Rozier",13,2019,33.63
2020-02-08,"Terry Rozier",13,2019,31.57
2020-02-10,"Terry Rozier",13,2019,35.18
2020-02-20,"Terry Rozier",13,2019,32.1
2020-02-22,"Terry Rozier",13,2019,33
2020-02-25,"Terry Rozier",13,2019,26.32
2020-02-26,"Terry Rozier",13,2019,35.13
2020-02-28,"Terry Rozier",13,2019,35.85
2020-03-01,"Terry Rozier",13,2019,36.08
2020-03-03,"Terry Rozier",13,2019,35.53
2020-03-05,"Terry Rozier",13,2019,34.72
2020-03-07,"Terry Rozier",13,2019,38.02
2020-03-09,"Terry Rozier",13,2019,43.82
2020-02-26,"Tim Hardaway Jr.",13,2019,35.65
2020-03-04,"Tim Hardaway Jr.",13,2019,39.4
2020-03-08,"Tim Hardaway Jr.",13,2019,38.75
2020-03-10,"Tim Hardaway Jr.",13,2019,37.23
2020-03-11,"Tim Hardaway Jr.",13,2019,39.17
2020-07-31,"Tim Hardaway Jr.",13,2019,41.3
2020-08-02,"Tim Hardaway Jr.",13,2019,29.63
2020-08-04,"Tim Hardaway Jr.",13,2019,41.77
2020-08-06,"Tim Hardaway Jr.",13,2019,35.75
2020-08-08,"Tim Hardaway Jr.",13,2019,37
2020-08-10,"Tim Hardaway Jr.",13,2019,34.27
2020-08-11,"Tim Hardaway Jr.",13,2019,36.9
2020-08-13,"Tim Hardaway Jr.",13,2019,20.05
2020-08-17,"Tim Hardaway Jr.",13,2019,35.57
2020-08-19,"Tim Hardaway Jr.",13,2019,37.25
2020-08-21,"Tim Hardaway Jr.",13,2019,38.02
2020-08-23,"Tim Hardaway Jr.",13,2019,34.78
2020-08-25,"Tim Hardaway Jr.",13,2019,25.3
2020-08-30,"Tim Hardaway Jr.",13,2019,32.68
2019-10-23,"Trevor Ariza",13,2019,21.22
2019-10-25,"Trevor Ariza",13,2019,21.22
2019-10-29,"Tyler Herro",13,2019,29.12
2019-11-03,"Tyler Herro",13,2019,34.63
2019-11-05,"Tyler Herro",13,2019,15.1
2019-11-07,"Tyler Herro",13,2019,28.92
2019-11-08,"Tyler Herro",13,2019,23.48
2019-11-14,"Tyler Herro",13,2019,22.43
2019-11-16,"Tyler Herro",13,2019,32.42
2019-11-20,"Tyler Herro",13,2019,30.97
2019-11-22,"Tyler Herro",13,2019,27.73
2019-11-23,"Tyler Herro",13,2019,36.45
2019-11-25,"Tyler Herro",13,2019,29.72
2019-11-27,"Tyler Herro",13,2019,35.55
2019-11-29,"Tyler Herro",13,2019,26.93
2019-12-01,"Tyler Herro",13,2019,20.88
2019-12-03,"Tyler Herro",13,2019,17.57
2019-12-04,"Tyler Herro",13,2019,20.38
2019-12-06,"Tyler Herro",13,2019,32.02
2019-12-08,"Tyler Herro",13,2019,40.78
2019-12-10,"Tyler Herro",13,2019,22.77
2019-12-13,"Tyler Herro",13,2019,23.77
2019-12-14,"Tyler Herro",13,2019,38.97
2019-12-16,"Tyler Herro",13,2019,37.88
2019-12-18,"Tyler Herro",13,2019,24.9
2019-12-20,"Tyler Herro",13,2019,25.4
2019-12-23,"Tyler Herro",13,2019,27.1
2019-12-27,"Tyler Herro",13,2019,22.4
2019-12-28,"Tyler Herro",13,2019,34.15
2019-12-30,"Tyler Herro",13,2019,20.48
2020-01-02,"Tyler Herro",13,2019,33.33
2020-01-03,"Tyler Herro",13,2019,24.73
2020-08-01,"Victor Oladipo",13,2019,31.82
2020-08-04,"Victor Oladipo",13,2019,27.22
2020-08-06,"Victor Oladipo",13,2019,31.47
2020-08-08,"Victor Oladipo",13,2019,34.93
2020-08-10,"Victor Oladipo",13,2019,28.3
2020-08-12,"Victor Oladipo",13,2019,37.03
2020-08-18,"Victor Oladipo",13,2019,8.57
2020-08-20,"Victor Oladipo",13,2019,36.6
2020-08-22,"Victor Oladipo",13,2019,33.8
2020-08-24,"Victor Oladipo",13,2019,43.53
2020-03-01,"Will Barton",13,2019,26.83
2020-03-03,"Will Barton",13,2019,34.52
2020-03-05,"Will Barton",13,2019,33.9
2020-03-07,"Will Barton",13,2019,36.63
2020-03-09,"Will Barton",13,2019,32.2
2020-03-11,"Will Barton",13,2019,37.82
2020-01-24,"Zion Williamson",13,2019,20.95
2020-02-29,"Adam Mokoka",14,2019,16.42
2019-10-25,"Admiral Schofield",14,2019,10.23
2020-02-22,"Amir Coffey",14,2019,13.87
2020-08-07,"Andre Roberson",14,2019,9.12
